#
Not MAP,MAPwindow,isRPM,Sensor,MAP ADC,RPM,Tooth No,MAP
0.000,1.000,0.000,0.000,316.000,2011.000,2.000,87.224
0.000,1.000,0.000,0.000,312.000,2011.000,2.000,86.246
0.000,1.000,0.000,0.000,303.000,2011.000,2.000,84.047
0.000,1.000,0.000,0.000,304.000,2011.000,2.000,84.291
0.000,1.000,0.000,0.000,300.000,2011.000,2.000,83.314
0.000,1.000,0.000,0.000,300.000,2011.000,2.000,83.314
0.000,1.000,0.000,0.000,295.000,2011.000,2.000,82.092
0.000,1.000,0.000,0.000,296.000,2011.000,2.000,82.336
0.000,1.000,0.000,0.000,296.000,2011.000,2.000,82.336
0.000,1.000,0.000,0.000,295.000,2011.000,2.000,82.092
0.000,1.000,0.000,0.000,295.000,2011.000,2.000,82.092
0.000,1.000,0.000,0.000,296.000,2011.000,2.000,82.336
0.000,1.000,0.000,0.000,296.000,2011.000,2.000,82.336
0.000,1.000,0.000,0.000,295.000,2011.000,2.000,82.092
0.000,1.000,0.000,0.000,293.000,2011.000,2.000,81.603
0.000,1.000,0.000,0.000,292.000,2011.000,2.000,81.359
0.000,1.000,0.000,0.000,294.000,2011.000,2.000,81.848
0.000,1.000,0.000,0.000,291.000,2011.000,2.000,81.114
0.000,1.000,0.000,0.000,289.000,2011.000,2.000,80.626
0.000,1.000,0.000,0.000,286.000,2011.000,2.000,79.892
0.000,1.000,0.000,0.000,287.000,2011.000,2.000,80.137
0.000,1.000,0.000,0.000,288.000,2011.000,2.000,80.381
0.000,1.000,0.000,0.000,289.000,2011.000,2.000,80.626
0.000,1.000,0.000,0.000,292.000,2011.000,2.000,81.359
0.000,1.000,0.000,0.000,291.000,2011.000,2.000,81.114
0.000,1.000,0.000,0.000,293.000,2011.000,2.000,81.603
0.000,1.000,0.000,0.000,296.000,2011.000,2.000,82.336
0.000,1.000,0.000,0.000,300.000,2011.000,2.000,83.314
0.000,1.000,0.000,0.000,299.000,2011.000,2.000,83.069
0.000,1.000,0.000,0.000,299.000,2011.000,2.000,83.069
0.000,1.000,0.000,0.000,300.000,2011.000,2.000,83.314
0.000,1.000,0.000,0.000,303.000,2011.000,2.000,84.047
0.000,1.000,0.000,0.000,305.000,2011.000,2.000,84.536
0.000,1.000,0.000,0.000,307.000,2011.000,2.000,85.024
0.000,1.000,0.000,0.000,308.000,2011.000,2.000,85.269
0.000,1.000,0.000,0.000,311.000,2011.000,2.000,86.002
0.000,1.000,0.000,0.000,311.000,2011.000,2.000,86.002
0.000,1.000,0.000,0.000,315.000,2011.000,2.000,86.979
0.000,1.000,0.000,0.000,318.000,2011.000,2.000,87.713
0.000,1.000,0.000,0.000,321.000,2011.000,2.000,88.446
0.000,1.000,0.000,0.000,325.000,2011.000,2.000,89.423
0.000,1.000,0.000,0.000,328.000,2011.000,2.000,90.156
0.000,1.000,0.000,0.000,332.000,2011.000,2.000,91.134
0.000,1.000,0.000,0.000,335.000,2011.000,2.000,91.867
0.000,1.000,0.000,0.000,338.000,2011.000,2.000,92.600
0.000,0.000,0.000,0.000,344.000,2011.000,2.000,94.066
0.000,0.000,0.000,0.000,343.000,2011.000,2.000,93.822
0.000,0.000,0.000,0.000,351.000,2011.000,2.000,95.777
0.000,0.000,0.000,0.000,352.000,2011.000,2.000,96.022
0.000,0.000,0.000,0.000,356.000,2011.000,2.000,96.999
0.000,0.000,0.000,0.000,359.000,2011.000,2.000,97.732
0.000,0.000,0.000,0.000,363.000,2011.000,2.000,98.710
0.000,0.000,0.000,0.000,368.000,2011.000,2.000,99.932
0.000,0.000,0.000,0.000,367.000,2011.000,2.000,99.687
0.000,0.000,0.000,0.000,375.000,2011.000,2.000,101.642
0.000,0.000,0.000,0.000,376.000,2011.000,2.000,101.887
0.000,0.000,0.000,0.000,380.000,2011.000,2.000,102.864
0.000,0.000,0.000,0.000,382.000,2011.000,2.000,103.353
0.000,0.000,0.000,0.000,387.000,2011.000,2.000,104.575
0.000,0.000,0.000,0.000,388.000,2011.000,2.000,104.819
0.000,0.000,0.000,0.000,390.000,2011.000,2.000,105.308
0.000,0.000,0.000,0.000,391.000,2011.000,2.000,105.552
0.000,0.000,0.000,0.000,391.000,2011.000,2.000,105.552
0.000,0.000,0.000,0.000,392.000,2011.000,2.000,105.797
0.000,0.000,0.000,0.000,382.000,2011.000,2.000,103.353
0.000,0.000,0.000,0.000,385.000,2011.000,2.000,104.086
0.000,0.000,0.000,0.000,377.000,2011.000,2.000,102.131
0.000,0.000,0.000,0.000,374.000,2011.000,2.000,101.398
0.000,0.000,0.000,0.000,366.000,2011.000,2.000,99.443
0.000,0.000,0.000,0.000,359.000,2011.000,2.000,97.732
0.000,0.000,0.000,0.000,348.000,2011.000,2.000,95.044
0.000,0.000,0.000,0.000,332.000,2011.000,2.000,91.134
0.000,0.000,0.000,0.000,327.000,2011.000,2.000,89.912
0.000,0.000,0.000,0.000,321.000,2011.000,2.000,88.446
0.000,0.000,0.000,0.000,319.000,2011.000,2.000,87.957
0.000,0.000,0.000,0.000,318.000,2011.000,2.000,87.713
0.000,0.000,0.000,0.000,311.000,2011.000,2.000,86.002
0.000,0.000,0.000,0.000,312.000,2011.000,2.000,86.246
0.000,0.000,0.000,0.000,316.000,2011.000,2.000,87.224
0.000,0.000,0.000,0.000,323.000,2011.000,2.000,88.935
0.000,0.000,0.000,0.000,336.000,2011.000,2.000,92.111
0.000,0.000,0.000,0.000,344.000,2011.000,2.000,94.066
0.000,0.000,0.000,0.000,351.000,2011.000,2.000,95.777
0.000,0.000,0.000,0.000,363.000,2011.000,2.000,98.710
0.000,0.000,0.000,0.000,368.000,2011.000,2.000,99.932
0.000,0.000,0.000,0.000,376.000,2011.000,2.000,101.887
0.000,0.000,0.000,0.000,386.000,2011.000,2.000,104.330
0.000,0.000,0.000,0.000,383.000,2011.000,2.000,103.597
0.000,0.000,0.000,0.000,380.000,2011.000,2.000,102.864
0.000,0.000,0.000,0.000,380.000,2011.000,2.000,102.864
0.000,0.000,0.000,0.000,375.000,2011.000,2.000,101.642
0.000,0.000,0.000,0.000,368.000,2011.000,2.000,99.932
0.000,0.000,0.000,0.000,364.000,2011.000,2.000,98.954
0.000,0.000,0.000,0.000,359.000,2011.000,2.000,97.732
0.000,0.000,0.000,0.000,352.000,2011.000,2.000,96.022
0.000,0.000,0.000,0.000,350.000,2011.000,2.000,95.533
0.000,0.000,0.000,0.000,343.000,2011.000,2.000,93.822
0.000,0.000,0.000,0.000,336.000,2011.000,2.000,92.111
0.000,0.000,0.000,0.000,334.000,2011.000,2.000,91.623
0.000,0.000,0.000,0.000,331.000,2011.000,2.000,90.890
0.000,1.000,0.000,0.000,336.000,2011.000,2.000,92.111
0.000,1.000,0.000,0.000,332.000,2011.000,2.000,91.134
0.000,1.000,0.000,0.000,330.000,2011.000,2.000,90.645
0.000,1.000,0.000,0.000,328.000,2011.000,2.000,90.156
0.000,1.000,0.000,0.000,331.000,2011.000,2.000,90.890
0.000,1.000,0.000,0.000,330.000,2011.000,2.000,90.645
0.000,1.000,0.000,0.000,329.000,2011.000,2.000,90.401
0.000,1.000,0.000,0.000,328.000,2011.000,2.000,90.156
0.000,1.000,0.000,0.000,327.000,2011.000,2.000,89.912
0.000,1.000,0.000,0.000,321.000,2011.000,2.000,88.446
1.000,1.000,0.000,0.000,321.000,2011.000,1.000,88.446
0.000,1.000,0.000,0.000,317.000,2011.000,1.000,87.468
0.000,1.000,0.000,0.000,316.000,2011.000,1.000,87.224
0.000,1.000,0.000,0.000,309.000,2011.000,1.000,85.513
0.000,1.000,0.000,0.000,305.000,2011.000,1.000,84.536
0.000,1.000,0.000,0.000,300.000,2011.000,1.000,83.314
0.000,1.000,0.000,0.000,299.000,2011.000,1.000,83.069
0.000,1.000,0.000,0.000,297.000,2011.000,1.000,82.581
0.000,1.000,0.000,0.000,297.000,2011.000,1.000,82.581
0.000,1.000,0.000,0.000,300.000,2011.000,1.000,83.314
0.000,1.000,0.000,0.000,295.000,2011.000,1.000,82.092
0.000,1.000,0.000,0.000,295.000,2011.000,1.000,82.092
0.000,1.000,0.000,0.000,296.000,2011.000,1.000,82.336
0.000,1.000,0.000,0.000,295.000,2011.000,1.000,82.092
0.000,1.000,0.000,0.000,294.000,2011.000,1.000,81.848
0.000,1.000,0.000,0.000,293.000,2011.000,1.000,81.603
0.000,1.000,0.000,0.000,292.000,2011.000,1.000,81.359
0.000,1.000,0.000,0.000,289.000,2011.000,1.000,80.626
0.000,1.000,0.000,0.000,288.000,2011.000,1.000,80.381
0.000,1.000,0.000,0.000,284.000,2011.000,1.000,79.404
0.000,1.000,0.000,0.000,287.000,2011.000,1.000,80.137
0.000,1.000,0.000,0.000,288.000,2011.000,1.000,80.381
0.000,1.000,0.000,0.000,288.000,2011.000,1.000,80.381
0.000,1.000,0.000,0.000,284.000,2011.000,1.000,79.404
0.000,1.000,0.000,0.000,283.000,2011.000,1.000,79.159
0.000,1.000,0.000,0.000,285.000,2011.000,1.000,79.648
0.000,1.000,0.000,0.000,285.000,2011.000,1.000,79.648
0.000,1.000,0.000,0.000,287.000,2011.000,1.000,80.137
0.000,1.000,0.000,0.000,288.000,2011.000,1.000,80.381
0.000,1.000,0.000,0.000,288.000,2011.000,1.000,80.381
0.000,1.000,0.000,0.000,292.000,2011.000,1.000,81.359
0.000,1.000,0.000,0.000,291.000,2011.000,1.000,81.114
0.000,1.000,0.000,0.000,291.000,2011.000,1.000,81.114
0.000,1.000,0.000,0.000,292.000,2011.000,1.000,81.359
0.000,1.000,0.000,0.000,294.000,2011.000,1.000,81.848
0.000,1.000,0.000,0.000,295.000,2011.000,1.000,82.092
0.000,1.000,0.000,0.000,295.000,2011.000,1.000,82.092
0.000,1.000,0.000,0.000,296.000,2011.000,1.000,82.336
0.000,1.000,0.000,0.000,299.000,2011.000,1.000,83.069
0.000,1.000,0.000,0.000,299.000,2011.000,1.000,83.069
0.000,1.000,0.000,0.000,304.000,2011.000,1.000,84.291
0.000,1.000,0.000,0.000,303.000,2011.000,1.000,84.047
0.000,1.000,0.000,0.000,307.000,2011.000,1.000,85.024
0.000,1.000,0.000,0.000,311.000,2011.000,1.000,86.002
0.000,1.000,0.000,0.000,312.000,2011.000,1.000,86.246
0.000,1.000,0.000,0.000,315.000,2011.000,1.000,86.979
0.000,1.000,0.000,0.000,320.000,2011.000,1.000,88.201
0.000,1.000,0.000,0.000,318.000,2011.000,1.000,87.713
0.000,0.000,0.000,0.000,323.000,2011.000,1.000,88.935
0.000,0.000,0.000,0.000,328.000,2011.000,1.000,90.156
0.000,0.000,0.000,0.000,328.000,2011.000,1.000,90.156
0.000,0.000,0.000,0.000,334.000,2011.000,1.000,91.623
0.000,0.000,0.000,0.000,0.000,2011.000,1.000,10.000
MARK 012
1.000,NaN,1.000,NaN,NaN,2032.000,NaN,NaN
0.000,1.000,1.000,0.000,332.000,2032.000,NaN,91.134
0.000,1.000,1.000,0.000,327.000,2032.000,NaN,89.912
0.000,1.000,1.000,0.000,325.000,2032.000,NaN,89.423
0.000,1.000,1.000,0.000,320.000,2032.000,NaN,88.201
0.000,1.000,1.000,0.000,319.000,2032.000,NaN,87.957
0.000,1.000,1.000,0.000,311.000,2032.000,NaN,86.002
0.000,1.000,1.000,0.000,308.000,2032.000,NaN,85.269
0.000,1.000,1.000,0.000,310.000,2032.000,NaN,85.758
0.000,1.000,1.000,0.000,303.000,2032.000,NaN,84.047
0.000,1.000,1.000,0.000,305.000,2032.000,NaN,84.536
0.000,1.000,1.000,0.000,308.000,2032.000,NaN,85.269
0.000,1.000,1.000,0.000,307.000,2032.000,NaN,85.024
0.000,1.000,1.000,0.000,307.000,2032.000,NaN,85.024
0.000,1.000,1.000,0.000,306.000,2032.000,NaN,84.780
0.000,1.000,1.000,0.000,310.000,2032.000,NaN,85.758
0.000,1.000,1.000,0.000,311.000,2032.000,NaN,86.002
0.000,1.000,1.000,0.000,312.000,2032.000,NaN,86.246
0.000,1.000,1.000,0.000,311.000,2032.000,NaN,86.002
0.000,1.000,1.000,0.000,311.000,2032.000,NaN,86.002
0.000,1.000,1.000,0.000,311.000,2032.000,NaN,86.002
0.000,1.000,1.000,0.000,312.000,2032.000,NaN,86.246
0.000,1.000,1.000,0.000,307.000,2032.000,NaN,85.024
0.000,1.000,1.000,0.000,307.000,2032.000,NaN,85.024
0.000,1.000,1.000,0.000,307.000,2032.000,NaN,85.024
0.000,1.000,1.000,0.000,312.000,2032.000,NaN,86.246
0.000,1.000,1.000,0.000,311.000,2032.000,NaN,86.002
0.000,1.000,1.000,0.000,311.000,2032.000,NaN,86.002
0.000,1.000,1.000,0.000,316.000,2032.000,NaN,87.224
0.000,1.000,1.000,0.000,318.000,2032.000,NaN,87.713
0.000,1.000,1.000,0.000,324.000,2032.000,NaN,89.179
0.000,1.000,1.000,0.000,328.000,2032.000,NaN,90.156
0.000,1.000,1.000,0.000,328.000,2032.000,NaN,90.156
0.000,1.000,1.000,0.000,331.000,2032.000,NaN,90.890
0.000,1.000,1.000,0.000,331.000,2032.000,NaN,90.890
0.000,1.000,1.000,0.000,333.000,2032.000,NaN,91.378
0.000,1.000,1.000,0.000,334.000,2032.000,NaN,91.623
0.000,1.000,1.000,0.000,340.000,2032.000,NaN,93.089
0.000,1.000,1.000,0.000,343.000,2032.000,NaN,93.822
0.000,1.000,1.000,0.000,344.000,2032.000,NaN,94.066
0.000,1.000,1.000,0.000,348.000,2032.000,NaN,95.044
0.000,1.000,1.000,0.000,350.000,2032.000,NaN,95.533
0.000,1.000,1.000,0.000,352.000,2032.000,NaN,96.022
0.000,1.000,1.000,0.000,352.000,2032.000,NaN,96.022
0.000,1.000,1.000,0.000,360.000,2032.000,NaN,97.977
0.000,1.000,1.000,0.000,363.000,2032.000,NaN,98.710
0.000,0.000,1.000,0.000,364.000,2032.000,NaN,98.954
0.000,0.000,1.000,0.000,366.000,2032.000,NaN,99.443
0.000,0.000,1.000,0.000,372.000,2032.000,NaN,100.909
0.000,0.000,1.000,0.000,375.000,2032.000,NaN,101.642
0.000,0.000,1.000,0.000,377.000,2032.000,NaN,102.131
0.000,0.000,1.000,0.000,380.000,2032.000,NaN,102.864
0.000,0.000,1.000,0.000,386.000,2032.000,NaN,104.330
0.000,0.000,1.000,0.000,387.000,2032.000,NaN,104.575
0.000,0.000,1.000,0.000,392.000,2032.000,NaN,105.797
0.000,0.000,1.000,0.000,396.000,2032.000,NaN,106.774
0.000,0.000,1.000,0.000,399.000,2032.000,NaN,107.507
0.000,0.000,1.000,0.000,404.000,2032.000,NaN,108.729
0.000,0.000,1.000,0.000,409.000,2032.000,NaN,109.951
0.000,0.000,1.000,0.000,414.000,2032.000,NaN,111.173
0.000,0.000,1.000,0.000,417.000,2032.000,NaN,111.906
0.000,0.000,1.000,0.000,416.000,2032.000,NaN,111.662
0.000,0.000,1.000,0.000,424.000,2032.000,NaN,113.617
0.000,0.000,1.000,0.000,427.000,2032.000,NaN,114.350
0.000,0.000,1.000,0.000,432.000,2032.000,NaN,115.572
0.000,0.000,1.000,0.000,432.000,2032.000,NaN,115.572
0.000,0.000,1.000,0.000,431.000,2032.000,NaN,115.327
0.000,0.000,1.000,0.000,433.000,2032.000,NaN,115.816
0.000,0.000,1.000,0.000,430.000,2032.000,NaN,115.083
0.000,0.000,1.000,0.000,428.000,2032.000,NaN,114.594
0.000,0.000,1.000,0.000,415.000,2032.000,NaN,111.417
0.000,0.000,1.000,0.000,408.000,2032.000,NaN,109.707
0.000,0.000,1.000,0.000,392.000,2032.000,NaN,105.797
0.000,0.000,1.000,0.000,387.000,2032.000,NaN,104.575
0.000,0.000,1.000,0.000,379.000,2032.000,NaN,102.620
0.000,0.000,1.000,0.000,374.000,2032.000,NaN,101.398
0.000,0.000,1.000,0.000,358.000,2032.000,NaN,97.488
0.000,0.000,1.000,0.000,343.000,2032.000,NaN,93.822
0.000,0.000,1.000,0.000,336.000,2032.000,NaN,92.111
0.000,0.000,1.000,0.000,316.000,2032.000,NaN,87.224
0.000,0.000,1.000,0.000,315.000,2032.000,NaN,86.979
0.000,0.000,1.000,0.000,307.000,2032.000,NaN,85.024
0.000,0.000,1.000,0.000,302.000,2032.000,NaN,83.803
0.000,0.000,1.000,0.000,303.000,2032.000,NaN,84.047
0.000,0.000,1.000,0.000,309.000,2032.000,NaN,85.513
0.000,0.000,1.000,0.000,316.000,2032.000,NaN,87.224
0.000,0.000,1.000,0.000,334.000,2032.000,NaN,91.623
0.000,0.000,1.000,0.000,351.000,2032.000,NaN,95.777
0.000,0.000,1.000,0.000,368.000,2032.000,NaN,99.932
0.000,0.000,1.000,0.000,380.000,2032.000,NaN,102.864
0.000,0.000,1.000,0.000,391.000,2032.000,NaN,105.552
0.000,0.000,1.000,0.000,395.000,2032.000,NaN,106.530
0.000,0.000,1.000,0.000,404.000,2032.000,NaN,108.729
0.000,0.000,1.000,0.000,404.000,2032.000,NaN,108.729
0.000,0.000,1.000,0.000,399.000,2032.000,NaN,107.507
0.000,0.000,1.000,0.000,392.000,2032.000,NaN,105.797
0.000,0.000,1.000,0.000,384.000,2032.000,NaN,103.842
0.000,0.000,1.000,0.000,367.000,2032.000,NaN,99.687
0.000,0.000,1.000,0.000,360.000,2032.000,NaN,97.977
0.000,0.000,1.000,0.000,351.000,2032.000,NaN,95.777
0.000,0.000,1.000,0.000,343.000,2032.000,NaN,93.822
0.000,0.000,1.000,0.000,336.000,2032.000,NaN,92.111
0.000,0.000,1.000,0.000,335.000,2032.000,NaN,91.867
0.000,0.000,1.000,0.000,336.000,2032.000,NaN,92.111
0.000,0.000,1.000,0.000,336.000,2032.000,NaN,92.111
0.000,1.000,1.000,0.000,335.000,2032.000,NaN,91.867
0.000,1.000,1.000,0.000,337.000,2032.000,NaN,92.356
0.000,1.000,1.000,0.000,336.000,2032.000,NaN,92.111
0.000,1.000,1.000,0.000,335.000,2032.000,NaN,91.867
0.000,1.000,1.000,0.000,340.000,2032.000,NaN,93.089
0.000,1.000,1.000,0.000,339.000,2032.000,NaN,92.845
0.000,1.000,1.000,0.000,339.000,2032.000,NaN,92.845
0.000,1.000,1.000,0.000,337.000,2032.000,NaN,92.356
0.000,1.000,1.000,0.000,335.000,2032.000,NaN,91.867
0.000,1.000,1.000,0.000,335.000,2032.000,NaN,91.867
1.000,1.000,0.000,0.000,335.000,2032.000,2.000,91.867
0.000,1.000,0.000,0.000,333.000,2032.000,2.000,91.378
0.000,1.000,0.000,0.000,334.000,2032.000,2.000,91.623
0.000,1.000,0.000,0.000,331.000,2032.000,2.000,90.890
0.000,1.000,0.000,0.000,336.000,2032.000,2.000,92.111
0.000,1.000,0.000,0.000,334.000,2032.000,2.000,91.623
0.000,1.000,0.000,0.000,331.000,2032.000,2.000,90.890
0.000,1.000,0.000,0.000,336.000,2032.000,2.000,92.111
0.000,1.000,0.000,0.000,334.000,2032.000,2.000,91.623
0.000,1.000,0.000,0.000,335.000,2032.000,2.000,91.867
0.000,1.000,0.000,0.000,340.000,2032.000,2.000,93.089
0.000,1.000,0.000,0.000,344.000,2032.000,2.000,94.066
0.000,1.000,0.000,0.000,343.000,2032.000,2.000,93.822
0.000,1.000,0.000,0.000,344.000,2032.000,2.000,94.066
0.000,1.000,0.000,0.000,344.000,2032.000,2.000,94.066
0.000,1.000,0.000,0.000,342.000,2032.000,2.000,93.578
0.000,1.000,0.000,0.000,343.000,2032.000,2.000,93.822
0.000,1.000,0.000,0.000,344.000,2032.000,2.000,94.066
0.000,1.000,0.000,0.000,344.000,2032.000,2.000,94.066
0.000,1.000,0.000,0.000,343.000,2032.000,2.000,93.822
0.000,1.000,0.000,0.000,343.000,2032.000,2.000,93.822
0.000,1.000,0.000,0.000,344.000,2032.000,2.000,94.066
0.000,1.000,0.000,0.000,348.000,2032.000,2.000,95.044
0.000,1.000,0.000,0.000,347.000,2032.000,2.000,94.800
0.000,1.000,0.000,0.000,345.000,2032.000,2.000,94.311
0.000,1.000,0.000,0.000,348.000,2032.000,2.000,95.044
0.000,1.000,0.000,0.000,350.000,2032.000,2.000,95.533
0.000,1.000,0.000,0.000,352.000,2032.000,2.000,96.022
0.000,1.000,0.000,0.000,352.000,2032.000,2.000,96.022
0.000,1.000,0.000,0.000,351.000,2032.000,2.000,95.777
0.000,1.000,0.000,0.000,353.000,2032.000,2.000,96.266
0.000,1.000,0.000,0.000,352.000,2032.000,2.000,96.022
0.000,1.000,0.000,0.000,352.000,2032.000,2.000,96.022
0.000,1.000,0.000,0.000,351.000,2032.000,2.000,95.777
0.000,1.000,0.000,0.000,354.000,2032.000,2.000,96.510
0.000,1.000,0.000,0.000,353.000,2032.000,2.000,96.266
0.000,1.000,0.000,0.000,356.000,2032.000,2.000,96.999
0.000,1.000,0.000,0.000,355.000,2032.000,2.000,96.755
0.000,1.000,0.000,0.000,360.000,2032.000,2.000,97.977
0.000,1.000,0.000,0.000,360.000,2032.000,2.000,97.977
0.000,1.000,0.000,0.000,363.000,2032.000,2.000,98.710
0.000,1.000,0.000,0.000,368.000,2032.000,2.000,99.932
0.000,1.000,0.000,0.000,368.000,2032.000,2.000,99.932
0.000,1.000,0.000,0.000,372.000,2032.000,2.000,100.909
0.000,1.000,0.000,0.000,375.000,2032.000,2.000,101.642
0.000,1.000,0.000,0.000,376.000,2032.000,2.000,101.887
0.000,1.000,0.000,0.000,380.000,2032.000,2.000,102.864
0.000,1.000,0.000,0.000,386.000,2032.000,2.000,104.330
0.000,0.000,0.000,0.000,387.000,2032.000,2.000,104.575
0.000,0.000,0.000,0.000,392.000,2032.000,2.000,105.797
0.000,0.000,0.000,0.000,398.000,2032.000,2.000,107.263
0.000,0.000,0.000,0.000,400.000,2032.000,2.000,107.752
0.000,0.000,0.000,0.000,404.000,2032.000,2.000,108.729
0.000,0.000,0.000,0.000,412.000,2032.000,2.000,110.684
0.000,0.000,0.000,0.000,411.000,2032.000,2.000,110.440
0.000,0.000,0.000,0.000,414.000,2032.000,2.000,111.173
0.000,0.000,0.000,0.000,424.000,2032.000,2.000,113.617
0.000,0.000,0.000,0.000,423.000,2032.000,2.000,113.372
0.000,0.000,0.000,0.000,432.000,2032.000,2.000,115.572
0.000,0.000,0.000,0.000,435.000,2032.000,2.000,116.305
0.000,0.000,0.000,0.000,439.000,2032.000,2.000,117.283
0.000,0.000,0.000,0.000,441.000,2032.000,2.000,117.771
0.000,0.000,0.000,0.000,446.000,2032.000,2.000,118.993
0.000,0.000,0.000,0.000,454.000,2032.000,2.000,120.948
0.000,0.000,0.000,0.000,455.000,2032.000,2.000,121.193
0.000,0.000,0.000,0.000,456.000,2032.000,2.000,121.437
0.000,0.000,0.000,0.000,459.000,2032.000,2.000,122.170
0.000,0.000,0.000,0.000,461.000,2032.000,2.000,122.659
0.000,0.000,0.000,0.000,464.000,2032.000,2.000,123.392
0.000,0.000,0.000,0.000,451.000,2032.000,2.000,120.215
0.000,0.000,0.000,0.000,427.000,2032.000,2.000,114.350
0.000,0.000,0.000,0.000,416.000,2032.000,2.000,111.662
0.000,0.000,0.000,0.000,399.000,2032.000,2.000,107.507
0.000,0.000,0.000,0.000,399.000,2032.000,2.000,107.507
0.000,0.000,0.000,0.000,423.000,2032.000,2.000,113.372
0.000,0.000,0.000,0.000,440.000,2032.000,2.000,117.527
0.000,0.000,0.000,0.000,447.000,2032.000,2.000,119.238
0.000,0.000,0.000,0.000,433.000,2032.000,2.000,115.816
0.000,0.000,0.000,0.000,416.000,2032.000,2.000,111.662
0.000,0.000,0.000,0.000,394.000,2032.000,2.000,106.285
0.000,0.000,0.000,0.000,371.000,2032.000,2.000,100.665
0.000,0.000,0.000,0.000,352.000,2032.000,2.000,96.022
0.000,0.000,0.000,0.000,318.000,2032.000,2.000,87.713
0.000,0.000,0.000,0.000,301.000,2032.000,2.000,83.558
0.000,0.000,0.000,0.000,283.000,2032.000,2.000,79.159
0.000,0.000,0.000,0.000,280.000,2032.000,2.000,78.426
0.000,0.000,0.000,0.000,286.000,2032.000,2.000,79.892
0.000,0.000,0.000,0.000,291.000,2032.000,2.000,81.114
0.000,0.000,0.000,0.000,306.000,2032.000,2.000,84.780
0.000,0.000,0.000,0.000,326.000,2032.000,2.000,89.668
0.000,0.000,0.000,0.000,352.000,2032.000,2.000,96.022
0.000,0.000,0.000,0.000,392.000,2032.000,2.000,105.797
0.000,0.000,0.000,0.000,415.000,2032.000,2.000,111.417
0.000,0.000,0.000,0.000,430.000,2032.000,2.000,115.083
0.000,0.000,0.000,0.000,428.000,2032.000,2.000,114.594
0.000,0.000,0.000,0.000,423.000,2032.000,2.000,113.372
0.000,0.000,0.000,0.000,419.000,2032.000,2.000,112.395
0.000,0.000,0.000,0.000,412.000,2032.000,2.000,110.684
0.000,0.000,0.000,0.000,387.000,2032.000,2.000,104.575
0.000,0.000,0.000,0.000,371.000,2032.000,2.000,100.665
0.000,0.000,0.000,0.000,358.000,2032.000,2.000,97.488
0.000,0.000,0.000,0.000,349.000,2032.000,2.000,95.288
0.000,0.000,0.000,0.000,339.000,2032.000,2.000,92.845
0.000,0.000,0.000,0.000,334.000,2032.000,2.000,91.623
0.000,0.000,0.000,0.000,331.000,2032.000,2.000,90.890
0.000,1.000,0.000,0.000,337.000,2032.000,2.000,92.356
0.000,1.000,0.000,0.000,340.000,2032.000,2.000,93.089
0.000,1.000,0.000,0.000,339.000,2032.000,2.000,92.845
0.000,1.000,0.000,0.000,344.000,2032.000,2.000,94.066
0.000,1.000,0.000,0.000,348.000,2032.000,2.000,95.044
1.000,1.000,0.000,0.000,348.000,2032.000,1.000,95.044
0.000,1.000,0.000,0.000,341.000,2032.000,1.000,93.333
0.000,1.000,0.000,0.000,340.000,2032.000,1.000,93.089
0.000,1.000,0.000,0.000,340.000,2032.000,1.000,93.089
0.000,1.000,0.000,0.000,331.000,2032.000,1.000,90.890
0.000,1.000,0.000,0.000,328.000,2032.000,1.000,90.156
0.000,1.000,0.000,0.000,327.000,2032.000,1.000,89.912
0.000,1.000,0.000,0.000,323.000,2032.000,1.000,88.935
0.000,1.000,0.000,0.000,323.000,2032.000,1.000,88.935
0.000,1.000,0.000,0.000,326.000,2032.000,1.000,89.668
0.000,1.000,0.000,0.000,327.000,2032.000,1.000,89.912
0.000,1.000,0.000,0.000,331.000,2032.000,1.000,90.890
0.000,1.000,0.000,0.000,335.000,2032.000,1.000,91.867
0.000,1.000,0.000,0.000,339.000,2032.000,1.000,92.845
0.000,1.000,0.000,0.000,345.000,2032.000,1.000,94.311
0.000,1.000,0.000,0.000,350.000,2032.000,1.000,95.533
0.000,1.000,0.000,0.000,351.000,2032.000,1.000,95.777
0.000,1.000,0.000,0.000,351.000,2032.000,1.000,95.777
0.000,1.000,0.000,0.000,353.000,2032.000,1.000,96.266
0.000,1.000,0.000,0.000,351.000,2032.000,1.000,95.777
0.000,1.000,0.000,0.000,352.000,2032.000,1.000,96.022
0.000,1.000,0.000,0.000,352.000,2032.000,1.000,96.022
0.000,1.000,0.000,0.000,348.000,2032.000,1.000,95.044
0.000,1.000,0.000,0.000,343.000,2032.000,1.000,93.822
0.000,1.000,0.000,0.000,345.000,2032.000,1.000,94.311
0.000,1.000,0.000,0.000,344.000,2032.000,1.000,94.066
0.000,1.000,0.000,0.000,343.000,2032.000,1.000,93.822
0.000,1.000,0.000,0.000,352.000,2032.000,1.000,96.022
0.000,1.000,0.000,0.000,349.000,2032.000,1.000,95.288
0.000,1.000,0.000,0.000,351.000,2032.000,1.000,95.777
0.000,1.000,0.000,0.000,355.000,2032.000,1.000,96.755
0.000,1.000,0.000,0.000,360.000,2032.000,1.000,97.977
0.000,1.000,0.000,0.000,360.000,2032.000,1.000,97.977
0.000,1.000,0.000,0.000,363.000,2032.000,1.000,98.710
